date,weather_code,temperature_2m_max,temperature_2m_min,temperature_2m_mean,precipitation_sum,rain_sum,snowfall_sum,precipitation_hours
2008-10-02,51.0,12.654,6.554,9.1727495,0.6,0.6,0.0,2.0
2008-10-03,3.0,11.454,5.004,8.118584,0.0,0.0,0.0,0.0
2008-10-04,53.0,13.304,2.854,9.206084,2.9,2.9,0.0,6.0
2008-10-05,61.0,14.854,7.604,12.503999,10.699999,10.699999,0.0,14.0
2008-10-06,3.0,14.754,6.104,10.743584,0.0,0.0,0.0,0.0
2008-10-07,61.0,17.254,10.504,14.345665,5.5,5.5,0.0,8.0
2008-10-08,3.0,15.654,7.054,11.279,0.0,0.0,0.0,0.0
2008-10-09,3.0,16.204,5.754,11.283168,0.0,0.0,0.0,0.0
2008-10-10,3.0,16.854,10.254,12.8185835,0.0,0.0,0.0,0.0
2008-10-11,3.0,17.704,8.554,12.412332,0.0,0.0,0.0,0.0
2008-10-12,3.0,19.304,8.654,13.472749,0.0,0.0,0.0,0.0
2008-10-13,3.0,17.104,11.754,14.77275,0.0,0.0,0.0,0.0
2008-10-14,51.0,15.704,10.504,13.083167,0.2,0.2,0.0,1.0
2008-10-15,53.0,16.254,10.204,13.754001,1.5,1.5,0.0,5.0
2008-10-16,3.0,12.804,6.6540003,9.964418,0.0,0.0,0.0,0.0
2008-10-17,3.0,12.954,4.204,8.741501,0.0,0.0,0.0,0.0
2008-10-18,3.0,14.204,6.454,10.178999,0.0,0.0,0.0,0.0
2008-10-19,3.0,14.354,7.4040003,11.229,0.0,0.0,0.0,0.0
2008-10-20,61.0,15.904,9.504,12.833165,8.2,8.2,0.0,11.0
2008-10-21,51.0,12.154,5.104,9.139417,0.3,0.3,0.0,3.0
2008-10-22,51.0,12.604,4.054,7.59775,0.1,0.1,0.0,1.0
2008-10-23,53.0,13.954,5.354,11.279,1.4,1.4,0.0,5.0
2008-10-24,51.0,13.204,4.4040003,10.856084,0.4,0.4,0.0,2.0
2008-10-25,3.0,13.804,2.104,8.976916,0.0,0.0,0.0,0.0
2008-10-26,61.0,14.354,7.6540003,12.583167,5.2,5.2,0.0,7.0
2008-10-27,3.0,9.754,3.154,6.718584,0.0,0.0,0.0,0.0
2008-10-28,71.0,8.104,0.65400004,4.0373335,3.1999998,3.1,0.07,8.0
2008-10-29,71.0,6.504,-1.496,2.5331666,0.8,0.70000005,0.07,2.0
2008-10-30,3.0,7.4040003,1.354,4.29775,0.0,0.0,0.0,0.0
2008-10-31,3.0,8.004,2.0540001,4.4644165,0.0,0.0,0.0,0.0
2008-11-01,63.0,9.154,2.204,6.208166,14.1,14.1,0.0,12.0
2008-11-02,3.0,11.154,5.254,8.712334,0.0,0.0,0.0,0.0
2008-11-03,3.0,11.204,6.704,9.326917,0.0,0.0,0.0,0.0
2008-11-04,3.0,12.854,8.104,10.1623335,0.0,0.0,0.0,0.0
2008-11-05,51.0,11.354,8.554,9.776917,0.1,0.1,0.0,1.0
2008-11-06,3.0,11.104,9.054,9.776917,0.0,0.0,0.0,0.0
2008-11-07,53.0,11.954,8.104,9.612334,1.1,1.1,0.0,2.0
2008-11-08,61.0,11.954,7.854,10.37275,6.8,6.8,0.0,14.0
2008-11-09,53.0,11.454,6.004,9.329,2.7,2.7,0.0,9.0
2008-11-10,63.0,12.004,7.504,9.562333,16.900002,16.900002,0.0,19.0
2008-11-11,51.0,10.154,5.954,7.9373345,0.4,0.4,0.0,1.0
2008-11-12,3.0,10.254,4.1540003,6.7123337,0.0,0.0,0.0,0.0
2008-11-13,55.0,10.454,2.004,6.856083,1.7,1.7,0.0,3.0
2008-11-14,3.0,12.604,9.104,10.720668,0.0,0.0,0.0,0.0
2008-11-15,3.0,13.154,8.604,11.372749,0.0,0.0,0.0,0.0
2008-11-16,3.0,12.454,6.604,10.745667,0.0,0.0,0.0,0.0
2008-11-17,53.0,9.004,2.654,6.404,1.8000001,1.8000001,0.0,6.0
2008-11-18,51.0,10.354,5.254,8.476916,0.5,0.5,0.0,2.0
2008-11-19,3.0,10.454,5.6540003,8.49775,0.0,0.0,0.0,0.0
2008-11-20,3.0,12.004,7.254,9.87275,0.0,0.0,0.0,0.0
2008-11-21,51.0,10.754,3.154,7.8102508,0.2,0.2,0.0,1.0
2008-11-22,3.0,4.4040003,-1.046,2.3185835,0.0,0.0,0.0,0.0
2008-11-23,75.0,6.704,-3.396,2.1248333,6.3,4.1,1.5400001,7.0
2008-11-24,3.0,6.204,2.154,3.7519162,0.0,0.0,0.0,0.0
2008-11-25,3.0,6.004,0.404,3.2185838,0.0,0.0,0.0,0.0
2008-11-26,3.0,8.204,-0.896,4.806084,0.0,0.0,0.0,0.0
2008-11-27,55.0,10.554,6.704,8.383167,1.8,1.8,0.0,4.0
2008-11-28,55.0,8.504,3.154,4.7394176,6.599999,6.599999,0.0,17.0
2008-11-29,53.0,4.454,1.704,3.3831666,2.8,2.8,0.0,7.0
2008-11-30,53.0,5.704,3.5040002,4.54775,8.7,8.7,0.0,23.0
2008-12-01,51.0,4.004,1.754,2.8769171,0.1,0.1,0.0,1.0
2008-12-02,71.0,4.454,-1.496,1.7040001,1.2,1.1,0.07,5.0
2008-12-03,3.0,3.604,-2.346,-0.052249864,0.0,0.0,0.0,0.0
2008-12-04,55.0,7.9040003,0.504,4.6289997,5.4,5.4,0.0,10.0
2008-12-05,51.0,6.454,0.30400002,3.6081665,0.6,0.6,0.0,3.0
2008-12-06,51.0,6.254,-0.796,3.0685835,0.2,0.2,0.0,1.0
2008-12-07,3.0,4.454,-1.9959999,0.30816668,0.0,0.0,0.0,0.0
2008-12-08,53.0,6.204,0.054,3.62275,1.5,1.5,0.0,3.0
2008-12-09,53.0,5.1540003,0.354,2.8602498,1.3000001,1.3000001,0.0,4.0
2008-12-10,2.0,3.654,-1.446,0.43941668,0.0,0.0,0.0,0.0
2008-12-11,2.0,3.854,-2.896,0.26441672,0.0,0.0,0.0,0.0
2008-12-12,51.0,7.1540003,-3.796,2.6373336,0.5,0.5,0.0,3.0
2008-12-13,61.0,6.504,4.354,5.3519173,20.099998,20.099998,0.0,22.0
2008-12-14,51.0,4.304,3.0540001,3.66025,0.3,0.3,0.0,2.0
2008-12-15,3.0,5.4040003,2.204,3.9144166,0.0,0.0,0.0,0.0
2008-12-16,3.0,6.604,1.204,2.9373333,0.0,0.0,0.0,0.0
2008-12-17,51.0,8.204,1.804,4.679,0.2,0.2,0.0,2.0
2008-12-18,51.0,9.704,4.104,8.018584,0.1,0.1,0.0,1.0
2008-12-19,3.0,10.154,2.454,6.2185836,0.0,0.0,0.0,0.0
2008-12-20,3.0,12.004,10.404,10.991502,0.0,0.0,0.0,0.0
2008-12-21,3.0,10.504,9.154,10.097751,0.0,0.0,0.0,0.0
2008-12-22,3.0,11.454,9.254,10.568584,0.0,0.0,0.0,0.0
2008-12-23,3.0,9.754,7.804,8.851917,0.0,0.0,0.0,0.0
2008-12-24,3.0,7.4040003,5.554,6.520668,0.0,0.0,0.0,0.0
2008-12-25,3.0,7.304,5.1540003,5.7789993,0.0,0.0,0.0,0.0
2008-12-26,3.0,5.4040003,1.354,2.8498333,0.0,0.0,0.0,0.0
2008-12-27,3.0,2.654,0.75399995,1.7081666,0.0,0.0,0.0,0.0
2008-12-28,3.0,2.954,0.554,1.7769166,0.0,0.0,0.0,0.0
2008-12-29,3.0,2.354,-0.546,0.86025006,0.0,0.0,0.0,0.0
2008-12-30,3.0,3.3040001,-3.046,-0.18558328,0.0,0.0,0.0,0.0
2008-12-31,3.0,1.9039999,-1.196,0.15399998,0.0,0.0,0.0,0.0
2009-01-01,3.0,2.8040001,-0.546,0.89566666,0.0,0.0,0.0,0.0
2009-01-02,3.0,4.254,-1.296,1.1185833,0.0,0.0,0.0,0.0
2009-01-03,3.0,2.404,-3.546,-0.95225,0.0,0.0,0.0,0.0
2009-01-04,3.0,0.604,-3.146,-1.3959998,0.0,0.0,0.0,0.0
2009-01-05,73.0,2.654,-2.096,0.19566667,1.4000001,0.3,0.84000003,4.0
2009-01-06,3.0,0.854,-5.296,-2.171,0.0,0.0,0.0,0.0
2009-01-07,3.0,2.654,-5.446,-0.6626666,0.0,0.0,0.0,0.0
2009-01-08,3.0,2.3040001,-0.74600005,0.6331667,0.0,0.0,0.0,0.0
2009-01-09,3.0,1.304,-2.296,-0.89808327,0.0,0.0,0.0,0.0
2009-01-10,3.0,0.30400002,-5.146,-2.1543334,0.0,0.0,0.0,0.0
2009-01-11,3.0,7.254,0.104,4.3748336,0.0,0.0,0.0,0.0
2009-01-12,53.0,9.654,6.9040003,8.085251,2.7,2.7,0.0,8.0
2009-01-13,51.0,8.604,1.204,6.4165,0.2,0.2,0.0,1.0
2009-01-14,3.0,5.054,-2.896,1.5060834,0.0,0.0,0.0,0.0
2009-01-15,3.0,5.804,3.654,4.9019165,0.0,0.0,0.0,0.0
2009-01-16,51.0,8.704,4.554,6.7894173,0.4,0.4,0.0,2.0
2009-01-17,61.0,8.704,7.054,8.093583,6.5,6.5,0.0,13.0
2009-01-18,61.0,8.204,3.7540002,5.29775,3.1,3.1,0.0,4.0
2009-01-19,63.0,7.204,1.504,4.4373336,9.6,9.6,0.0,10.0
2009-01-20,3.0,6.354,-0.946,2.904,0.0,0.0,0.0,0.0
2009-01-21,53.0,5.704,-1.9959999,1.9873332,1.5,1.5,0.0,4.0
2009-01-22,55.0,9.454,4.004,6.537334,9.2,9.2,0.0,16.0
2009-01-23,53.0,5.604,0.604,4.3977494,6.8999996,6.8999996,0.0,12.0
2009-01-24,3.0,5.704,-1.396,1.6269168,0.0,0.0,0.0,0.0
2009-01-25,55.0,7.104,4.9040003,6.2269177,7.9999995,7.9999995,0.0,16.0
2009-01-26,51.0,8.504,0.704,4.706084,0.2,0.2,0.0,2.0
2009-01-27,3.0,7.004,1.254,3.7977505,0.0,0.0,0.0,0.0
2009-01-28,53.0,7.1540003,4.004,5.5915008,5.0000005,5.0000005,0.0,12.0
2009-01-29,3.0,4.804,0.90400004,2.9394166,0.0,0.0,0.0,0.0
2009-01-30,3.0,6.004,0.704,2.9206665,0.0,0.0,0.0,0.0
2009-01-31,3.0,5.104,0.154,2.5852501,0.0,0.0,0.0,0.0
2009-02-01,71.0,1.554,-1.896,-0.03558338,0.3,0.0,0.49,2.0
2009-02-02,73.0,0.704,-1.796,-0.53766656,5.7,0.20000002,4.0599995,20.0
2009-02-03,3.0,3.2540002,-6.796,-1.4835,0.0,0.0,0.0,0.0
2009-02-04,73.0,2.3040001,-4.696,-0.9293334,0.3,0.0,0.35000002,1.0
2009-02-05,73.0,5.504,-0.446,2.6935833,6.7,3.6000001,2.1699998,15.0
2009-02-06,73.0,2.204,-0.096,1.2769169,11.099999,4.7999997,4.55,22.0
2009-02-07,3.0,3.2540002,-5.5959997,-0.50433326,0.0,0.0,0.0,0.0
2009-02-08,73.0,3.7540002,-5.3459997,-0.108500026,4.0,2.9,0.77,6.0
2009-02-09,73.0,5.454,-1.696,2.154,20.700003,19.000002,1.19,16.0
2009-02-10,73.0,4.6540003,-1.896,2.3019164,6.2999997,4.9,0.97999996,10.0
2009-02-11,53.0,7.254,-2.6959999,1.5727501,2.2,2.2,0.0,5.0
2009-02-12,73.0,4.054,-2.9459999,0.4269167,2.5,0.4,1.47,7.0
2009-02-13,53.0,5.554,-2.046,2.9956665,1.1,1.1,0.0,4.0
2009-02-14,3.0,4.704,-3.146,0.67900014,0.0,0.0,0.0,0.0
2009-02-15,51.0,8.004,-0.446,4.61025,0.8,0.8,0.0,4.0
2009-02-16,3.0,10.004,4.4040003,7.0727506,0.0,0.0,0.0,0.0
2009-02-17,3.0,11.004,5.4040003,8.22275,0.0,0.0,0.0,0.0
2009-02-18,3.0,9.654,6.254,7.714415,0.0,0.0,0.0,0.0
2009-02-19,51.0,9.754,4.304,6.9206676,0.5,0.5,0.0,3.0
2009-02-20,3.0,9.004,3.354,5.8165,0.0,0.0,0.0,0.0
2009-02-21,3.0,10.654,2.7540002,6.333166,0.0,0.0,0.0,0.0
2009-02-22,3.0,9.904,3.7540002,6.845667,0.0,0.0,0.0,0.0
2009-02-23,3.0,9.304,5.054,7.4269166,0.0,0.0,0.0,0.0
2009-02-24,3.0,10.254,7.4040003,8.4435835,0.0,0.0,0.0,0.0
2009-02-25,3.0,9.804,6.804,8.145667,0.0,0.0,0.0,0.0
2009-02-26,3.0,10.104,5.054,7.1748333,0.0,0.0,0.0,0.0
2009-02-27,3.0,11.604,4.754,8.32275,0.0,0.0,0.0,0.0
2009-02-28,3.0,8.804,3.354,6.516501,0.0,0.0,0.0,0.0
2009-03-01,3.0,9.454,1.954,5.6373343,0.0,0.0,0.0,0.0
2009-03-02,3.0,9.704,0.404,5.245667,0.0,0.0,0.0,0.0
2009-03-03,63.0,9.804,5.4040003,7.4477506,9.400001,9.400001,0.0,12.0
2009-03-04,63.0,7.104,-0.296,4.3498344,6.2999997,6.2999997,0.0,6.0
2009-03-05,3.0,6.754,-1.246,2.2935832,0.0,0.0,0.0,0.0
2009-03-06,3.0,9.204,-1.296,3.8123338,0.0,0.0,0.0,0.0
2009-03-07,3.0,10.954,4.004,7.8977504,0.0,0.0,0.0,0.0
2009-03-08,55.0,10.204,2.5540001,7.01025,1.7,1.7,0.0,3.0
2009-03-09,51.0,9.704,2.704,5.851917,0.3,0.3,0.0,2.0
2009-03-10,61.0,11.804,3.5540001,7.743584,4.6999993,4.6999993,0.0,9.0
2009-03-11,3.0,11.804,1.254,6.816499,0.0,0.0,0.0,0.0
2009-03-12,3.0,11.304,8.504,9.970666,0.0,0.0,0.0,0.0
2009-03-13,3.0,10.804,5.004,7.789417,0.0,0.0,0.0,0.0
2009-03-14,3.0,11.504,4.954,8.964417,0.0,0.0,0.0,0.0
2009-03-15,3.0,13.004,2.454,7.7269173,0.0,0.0,0.0,0.0
2009-03-16,3.0,13.654,2.5540001,8.5685835,0.0,0.0,0.0,0.0
2009-03-17,3.0,12.954,2.904,7.3644166,0.0,0.0,0.0,0.0
2009-03-18,3.0,12.904,2.654,7.349833,0.0,0.0,0.0,0.0
2009-03-19,3.0,11.754,0.104,5.97275,0.0,0.0,0.0,0.0
2009-03-20,3.0,11.104,1.854,6.2789993,0.0,0.0,0.0,0.0
2009-03-21,3.0,13.654,-1.246,7.093584,0.0,0.0,0.0,0.0
2009-03-22,3.0,12.754,6.554,9.024835,0.0,0.0,0.0,0.0
2009-03-23,53.0,12.354,4.454,7.2394176,1.0,1.0,0.0,2.0
2009-03-24,55.0,10.054,3.3040001,6.5748334,2.3,2.3,0.0,3.0
2009-03-25,53.0,11.354,5.604,8.472751,1.9000001,1.9000001,0.0,6.0
2009-03-26,51.0,12.004,5.504,8.168584,0.9,0.9,0.0,4.0
2009-03-27,61.0,9.854,3.2540002,6.0081673,2.8,2.8,0.0,6.0
2009-03-28,51.0,9.904,1.254,4.9352503,2.0,2.0,0.0,9.0
2009-03-29,51.0,8.304,-1.9959999,3.8414996,0.2,0.2,0.0,2.0
2009-03-30,3.0,11.104,-1.546,6.045666,0.0,0.0,0.0,0.0
2009-03-31,3.0,12.654,4.854,8.962333,0.0,0.0,0.0,0.0
2009-04-01,2.0,13.604,4.204,9.012334,0.0,0.0,0.0,0.0
2009-04-02,3.0,14.354,5.754,9.2165,0.0,0.0,0.0,0.0
2009-04-03,3.0,12.054,4.554,7.835251,0.0,0.0,0.0,0.0
2009-04-04,3.0,14.204,7.1540003,10.054,0.0,0.0,0.0,0.0
2009-04-05,3.0,13.504,4.104,8.6727495,0.0,0.0,0.0,0.0
2009-04-06,3.0,15.554,5.604,10.814418,0.0,0.0,0.0,0.0
2009-04-07,3.0,12.804,7.554,9.637334,0.0,0.0,0.0,0.0
2009-04-08,53.0,14.104,5.9040003,10.214417,2.6000001,2.6000001,0.0,7.0
2009-04-09,51.0,14.104,5.754,11.520667,0.2,0.2,0.0,1.0
2009-04-10,55.0,13.454,9.504,11.3706665,7.6,7.6,0.0,19.0
2009-04-11,51.0,12.904,8.454,10.374835,1.3000001,1.3000001,0.0,8.0
2009-04-12,51.0,13.104,9.254,10.9665,0.4,0.4,0.0,4.0
2009-04-13,51.0,14.504,8.104,10.941502,1.7000002,1.7000002,0.0,10.0
2009-04-14,61.0,15.454,8.354,11.716499,2.6999998,2.6999998,0.0,9.0
2009-04-15,61.0,19.154,7.604,13.451915,3.2,3.2,0.0,4.0
2009-04-16,61.0,15.104,9.654,12.637333,5.4000006,5.4000006,0.0,11.0
2009-04-17,61.0,12.804,6.854,9.722751,11.099999,11.099999,0.0,20.0
2009-04-18,3.0,14.604,4.504,9.231085,0.0,0.0,0.0,0.0
2009-04-19,3.0,14.904,4.304,9.629001,0.0,0.0,0.0,0.0
2009-04-20,3.0,15.304,4.054,9.966499,0.0,0.0,0.0,0.0
2009-04-21,3.0,17.904,4.6540003,11.635249,0.0,0.0,0.0,0.0
2009-04-22,3.0,16.954,5.354,11.676915,0.0,0.0,0.0,0.0
2009-04-23,3.0,16.254,6.104,11.3185835,0.0,0.0,0.0,0.0
2009-04-24,3.0,16.204,7.6540003,12.272751,0.0,0.0,0.0,0.0
2009-04-25,51.0,14.004,6.6540003,11.010249,0.3,0.3,0.0,1.0
2009-04-26,1.0,15.104,3.5540001,9.795669,0.0,0.0,0.0,0.0
2009-04-27,55.0,10.004,5.104,7.7498336,7.3999996,7.3999996,0.0,13.0
2009-04-28,55.0,12.554,2.454,7.920666,2.7,2.7,0.0,6.0
2009-04-29,3.0,14.954,2.854,9.549834,0.0,0.0,0.0,0.0
2009-04-30,51.0,15.804,7.254,11.993583,0.3,0.3,0.0,2.0
2009-05-01,51.0,17.604,7.104,13.097749,0.1,0.1,0.0,1.0
2009-05-02,3.0,14.954,9.004,11.9331665,0.0,0.0,0.0,0.0
2009-05-03,3.0,14.254,6.804,10.751916,0.0,0.0,0.0,0.0
2009-05-04,51.0,12.004,3.354,8.914417,0.5,0.5,0.0,3.0
2009-05-05,3.0,18.304,10.204,13.3289995,0.0,0.0,0.0,0.0
2009-05-06,3.0,17.104,9.904,13.345665,0.0,0.0,0.0,0.0
2009-05-07,51.0,15.904,8.404,12.108167,0.3,0.3,0.0,3.0
2009-05-08,53.0,15.354,8.254,11.237332,2.4,2.4,0.0,4.0
2009-05-09,3.0,14.954,6.254,10.799832,0.0,0.0,0.0,0.0
2009-05-10,3.0,17.404,5.504,11.868581,0.0,0.0,0.0,0.0
2009-05-11,3.0,14.254,7.1540003,10.454001,0.0,0.0,0.0,0.0
2009-05-12,3.0,14.804,6.454,10.914417,0.0,0.0,0.0,0.0
2009-05-13,51.0,15.054,11.804,13.191499,0.1,0.1,0.0,1.0
2009-05-14,53.0,17.504,10.904,14.014413,4.4,4.4,0.0,9.0
2009-05-15,61.0,15.404,8.904,12.391501,11.500001,11.500001,0.0,18.0
2009-05-16,51.0,14.304,8.004,11.354,0.3,0.3,0.0,1.0
2009-05-17,61.0,14.254,7.954,11.135251,3.5,3.5,0.0,7.0
2009-05-18,3.0,15.254,9.154,12.13525,0.0,0.0,0.0,0.0
2009-05-19,51.0,15.754,9.604,12.539414,1.3,1.3,0.0,7.0
2009-05-20,3.0,16.854,8.154,12.587334,0.0,0.0,0.0,0.0
2009-05-21,3.0,16.604,7.104,12.2664995,0.0,0.0,0.0,0.0
2009-05-22,3.0,16.404,7.204,12.168584,0.0,0.0,0.0,0.0
2009-05-23,3.0,19.404,7.354,14.120664,0.0,0.0,0.0,0.0
2009-05-24,1.0,20.854,8.454,14.924834,0.0,0.0,0.0,0.0
2009-05-25,53.0,21.754,10.204,15.889415,2.0,2.0,0.0,7.0
2009-05-26,53.0,15.404,9.654,13.251916,5.2999997,5.2999997,0.0,12.0
2009-05-27,61.0,14.554,8.304,11.497749,4.9,4.9,0.0,8.0
2009-05-28,3.0,19.804,13.154,16.6165,0.0,0.0,0.0,0.0
2009-05-29,3.0,20.454,11.654,16.158167,0.0,0.0,0.0,0.0
2009-05-30,0.0,19.804,10.354,15.316499,0.0,0.0,0.0,0.0
2009-05-31,1.0,21.704,10.654,16.576916,0.0,0.0,0.0,0.0
2009-06-01,2.0,22.704,11.304,17.381083,0.0,0.0,0.0,0.0
2009-06-02,3.0,22.804,9.754,16.868586,0.0,0.0,0.0,0.0
2009-06-03,3.0,18.454,10.804,14.314416,0.0,0.0,0.0,0.0
2009-06-04,3.0,16.654,7.504,12.493584,0.0,0.0,0.0,0.0
2009-06-05,55.0,12.254,10.154,11.106084,7.1,7.1,0.0,16.0
2009-06-06,51.0,14.004,9.654,11.918584,0.5,0.5,0.0,4.0
2009-06-07,61.0,15.854,9.304,12.420669,9.400002,9.400002,0.0,12.0
2009-06-08,51.0,15.804,6.6540003,11.862334,1.2,1.2,0.0,7.0
2009-06-09,53.0,15.654,10.404,12.766501,5.5,5.5,0.0,12.0
2009-06-10,63.0,16.804,8.904,13.095666,6.4999995,6.4999995,0.0,9.0
2009-06-11,3.0,17.554,10.004,13.608166,0.0,0.0,0.0,0.0
2009-06-12,3.0,17.904,7.504,13.7977495,0.0,0.0,0.0,0.0
2009-06-13,51.0,20.354,12.904,16.281082,0.5,0.5,0.0,3.0
2009-06-14,3.0,20.954,10.854,16.820665,0.0,0.0,0.0,0.0
2009-06-15,63.0,19.404,12.404,15.937332,7.4999995,7.4999995,0.0,12.0
2009-06-16,3.0,20.204,10.554,15.660249,0.0,0.0,0.0,0.0
2009-06-17,51.0,20.754,10.704,15.77275,0.6,0.6,0.0,2.0
2009-06-18,3.0,17.554,10.654,14.716498,0.0,0.0,0.0,0.0
2009-06-19,3.0,17.304,10.154,14.289417,0.0,0.0,0.0,0.0
2009-06-20,51.0,17.854,11.154,14.399833,1.3000001,1.3000001,0.0,7.0
2009-06-21,3.0,17.854,10.604,14.670666,0.0,0.0,0.0,0.0
2009-06-22,3.0,20.304,12.154,16.356085,0.0,0.0,0.0,0.0
2009-06-23,3.0,20.854,12.504,16.706081,0.0,0.0,0.0,0.0
2009-06-24,3.0,21.704,10.854,16.422749,0.0,0.0,0.0,0.0
2009-06-25,3.0,23.704,12.304,18.1415,0.0,0.0,0.0,0.0
2009-06-26,63.0,20.354,13.704,17.499834,17.900002,17.900002,0.0,12.0
2009-06-27,51.0,23.554,12.304,18.616503,0.2,0.2,0.0,1.0
2009-06-28,51.0,24.254,14.104,19.86025,0.2,0.2,0.0,1.0
2009-06-29,51.0,26.704,14.604,20.951918,0.4,0.4,0.0,1.0
2009-06-30,1.0,26.454,14.604,20.804,0.0,0.0,0.0,0.0
2009-07-01,2.0,25.404,14.154,19.9415,0.0,0.0,0.0,0.0
2009-07-02,3.0,26.354,14.154,20.789415,0.0,0.0,0.0,0.0
2009-07-03,61.0,23.454,16.854,20.1165,2.8,2.8,0.0,3.0
2009-07-04,3.0,22.604,13.204,18.626917,0.0,0.0,0.0,0.0
2009-07-05,3.0,22.104,14.404,18.291502,0.0,0.0,0.0,0.0
2009-07-06,61.0,19.804,14.204,16.674831,3.1,3.1,0.0,6.0
2009-07-07,63.0,19.404,14.054,15.974834,8.6,8.6,0.0,9.0
2009-07-08,51.0,18.854,13.054,15.501916,0.3,0.3,0.0,2.0
2009-07-09,3.0,18.654,11.454,15.233167,0.0,0.0,0.0,0.0
2009-07-10,3.0,19.304,10.754,15.537332,0.0,0.0,0.0,0.0
2009-07-11,53.0,19.504,13.004,15.935249,3.6,3.6,0.0,9.0
2009-07-12,53.0,21.654,14.904,17.918583,1.7,1.7,0.0,3.0
2009-07-13,51.0,19.804,12.604,16.731083,1.3000001,1.3000001,0.0,6.0
2009-07-14,51.0,20.454,14.004,17.239416,0.6,0.6,0.0,4.0
2009-07-15,51.0,21.704,15.154,17.999834,0.8000001,0.8000001,0.0,4.0
2009-07-16,61.0,21.504,12.954,17.589417,6.2999997,6.2999997,0.0,5.0
2009-07-17,61.0,17.804,13.904,15.695667,11.6,11.6,0.0,16.0
2009-07-18,3.0,18.654,12.904,15.6935835,0.0,0.0,0.0,0.0
2009-07-19,53.0,19.054,12.004,15.508168,1.8000001,1.8000001,0.0,9.0
2009-07-20,51.0,19.654,11.704,15.6831665,0.3,0.3,0.0,2.0
2009-07-21,61.0,21.604,13.404,17.272753,6.7,6.7,0.0,14.0
2009-07-22,3.0,20.154,14.454,17.129,0.0,0.0,0.0,0.0
2009-07-23,61.0,20.704,12.854,16.56233,2.1,2.1,0.0,4.0
2009-07-24,51.0,18.804,12.854,15.885251,1.3,1.3,0.0,6.0
2009-07-25,3.0,20.904,12.154,16.83525,0.0,0.0,0.0,0.0
2009-07-26,51.0,19.304,12.504,16.228998,1.4000001,1.4000001,0.0,6.0
2009-07-27,61.0,19.404,13.604,15.893581,6.0,6.0,0.0,11.0
2009-07-28,51.0,19.304,11.304,15.751915,0.2,0.2,0.0,1.0
2009-07-29,63.0,19.954,13.754,16.366499,11.3,11.3,0.0,11.0
2009-07-30,3.0,18.304,11.804,15.137333,0.0,0.0,0.0,0.0
2009-07-31,3.0,19.554,10.454,15.583167,0.0,0.0,0.0,0.0
2009-08-01,61.0,18.504,14.604,16.5165,5.2999997,5.2999997,0.0,8.0
2009-08-02,3.0,19.804,11.604,16.106083,0.0,0.0,0.0,0.0
2009-08-03,51.0,20.454,11.604,16.553999,0.1,0.1,0.0,1.0
2009-08-04,53.0,20.804,15.804,18.34775,1.3000001,1.3000001,0.0,3.0
2009-08-05,2.0,24.254,16.254,20.591501,0.0,0.0,0.0,0.0
2009-08-06,63.0,24.904,15.354,19.5415,16.7,16.7,0.0,10.0
2009-08-07,53.0,19.154,14.204,17.187334,1.6999999,1.6999999,0.0,4.0
2009-08-08,3.0,21.904,11.904,17.620667,0.0,0.0,0.0,0.0
2009-08-09,3.0,22.604,14.354,18.674833,0.0,0.0,0.0,0.0
2009-08-10,51.0,20.654,14.054,17.478998,0.1,0.1,0.0,1.0
2009-08-11,3.0,21.554,14.754,18.318584,0.0,0.0,0.0,0.0
2009-08-12,51.0,21.154,14.754,18.045666,1.3000001,1.3000001,0.0,6.0
2009-08-13,51.0,21.354,16.254,18.41025,0.90000004,0.90000004,0.0,4.0
2009-08-14,3.0,22.104,13.654,18.02067,0.0,0.0,0.0,0.0
2009-08-15,3.0,22.804,15.104,18.61025,0.0,0.0,0.0,0.0
2009-08-16,3.0,22.404,14.354,17.949833,0.0,0.0,0.0,0.0
2009-08-17,3.0,21.004,12.554,17.0665,0.0,0.0,0.0,0.0
2009-08-18,3.0,21.804,11.504,17.210249,0.0,0.0,0.0,0.0
2009-08-19,3.0,25.854,12.454,19.053999,0.0,0.0,0.0,0.0
2009-08-20,51.0,21.304,14.054,17.69567,0.2,0.2,0.0,2.0
2009-08-21,3.0,19.504,12.304,15.810249,0.0,0.0,0.0,0.0
2009-08-22,51.0,20.004,9.754,15.7352495,1.0,1.0,0.0,5.0
2009-08-23,3.0,24.654,15.654,19.779,0.0,0.0,0.0,0.0
2009-08-24,3.0,22.904,12.904,18.251917,0.0,0.0,0.0,0.0
2009-08-25,51.0,19.854,11.804,16.058165,0.3,0.3,0.0,2.0
2009-08-26,51.0,20.754,14.054,17.670668,0.70000005,0.70000005,0.0,4.0
2009-08-27,3.0,20.304,16.204,17.72275,0.0,0.0,0.0,0.0
2009-08-28,51.0,18.804,13.004,15.8185835,0.3,0.3,0.0,3.0
2009-08-29,3.0,19.104,10.354,14.714419,0.0,0.0,0.0,0.0
2009-08-30,3.0,17.404,10.204,14.762333,0.0,0.0,0.0,0.0
2009-08-31,3.0,23.654,15.704,19.164417,0.0,0.0,0.0,0.0
2009-09-01,51.0,19.604,13.954,16.506083,0.2,0.2,0.0,1.0
2009-09-02,61.0,17.904,12.704,15.108166,8.4,8.4,0.0,12.0
2009-09-03,3.0,17.554,11.704,14.656083,0.0,0.0,0.0,0.0
